uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
12754762	0.00109298457977	0.00174496827641	0.0469545017127	0.00105621766534	0.00560943994994	0.2	0.0	0.333333333333	0.59880239521
85973106	8.47424167574e-05	0.00211718264457	0.0113486492042	0.00424599501465	0.000134090198007	0.3	0.25	0.583333333333	0.730538922156
2873086293	2.57597687302e-05	0.000245866371627	0.0184468986544	0.0216044522455	0.000156438564341	0.8	0.0	0.166666666667	0.14371257485
15751454	0.000143965810287	0.00220596772321	0.0949795620624	0.00225838540806	0.00131855361373	0.2	0.125	1.0	0.880239520958
591690042	1.54077121377e-05	0.000372214368158	0.00203651723718	0.00445531815196	4.46967326688e-05	0.6	0.125	0.916666666667	0.826347305389
4092854173	5.24825194691e-05	0.00358213644218	0.0126566044463	0.0117585832088	0.000178786930675	0.9	0.0	1.0	0.287425149701
270212875	0.000898702959533	0.0125016220351	0.0749391045873	0.0598145665859	0.000581057524695	0.5	0.0	0.416666666667	0.25748502994
870857718	4.42971723959e-05	0.000822969382807	0.00178729628006	0.0344826261796	2.23483663344e-05	0.6	0.125	0.916666666667	0.574850299401
1663794048	4.33341903873e-06	0.000102444321511	0.00129885958673	0.00119640655546	2.23483663344e-05	0.7	0.0	0.666666666667	0.311377245509
862290265	0.00324717533302	0.00105176170085	0.016428572728	0.00921021804173	0.00375452554418	0.6	0.125	0.583333333333	0.556886227545
707400118807482369	3.37043703012e-06	0.000361969936006	0.000300156627185	0.00168994826454	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000109779948981	0.00164935357633	0.0227254949401	7.87362259614e-05	0.000469315693023	0.2	0.125	0.333333333333	0.197604790419
40768083	1.15557841033e-05	0.000399532853894	0.0020001346157	0.00181477398862	4.46967326688e-05	0.3	0.0	0.583333333333	0.329341317365
243053328	4.52601544045e-05	0.000440510582498	0.0269768042597	0.0765949846944	0.00116211504939	0.5	0.375	0.5	0.125748502994
89662003	0.000310561697776	0.00669985862684	0.0129467558526	7.48954344511e-05	0.00192195950476	0.3	0.125	0.666666666667	0.874251497006
17369567	0.00018465180015	3.41481071704e-05	0.0464606076262	0.0	0.000625754257364	0.2	0.25	1.0	0.862275449102
738921600	0.000366173908773	0.00798382745644	0.00847624123861	0.00120600853424	0.000290528762347	0.6	0.125	0.75	0.952095808383
604476686	0.000337765939519	0.00198059021588	0.00785955580457	0.0	0.000335225495016	0.6	0.125	0.666666666667	0.245508982036
302563842	1.95003856743e-05	0.00676474003046	0.000163721796647	0.000276536988743	0.000111741831672	0.5	0.0	0.833333333333	0.832335329341
247944133	1.34817481205e-05	0.000324407018119	0.00160538317267	0.000624128620426	8.93934653377e-05	0.5	0.0	0.583333333333	0.946107784431
3331968983	0.000177670180588	0.000682962143408	0.0219314442264	0.0329712747203	0.000446967326688	0.9	0.375	0.583333333333	0.592814371257
252434425	2.76857327475e-05	0.000679547332691	0.00899287446358	0.0145854057604	0.0	0.5	0.125	0.25	0.287425149701
2810127544	0.000196207584254	0.0139495017791	0.0249184574496	0.0122156373986	0.00270415232646	0.8	0.0	0.916666666667	0.0
156333299	3.53895888163e-05	0.000536125282576	0.00403938054949	0.00118872497244	2.23483663344e-05	0.4	0.125	0.583333333333	0.275449101796
181336337	0.000380137147898	0.00033465145027	0.0195192764224	0.0152613850662	0.000469315693023	0.4	0.0	0.666666666667	0.874251497006
3097175972	8.18534707316e-06	0.000464414257518	0.000708551553265	4.41691023686e-05	0.000178786930675	0.9	0.125	1.0	0.0
186397253	0.000141558355265	0.00498562364688	0.0152788818893	0.000455133793972	0.000581057524695	0.4	0.25	0.5	0.520958083832
2866782904	6.57235220874e-05	0.00107566537587	0.00129522132458	0.000322626486866	8.93934653377e-05	0.8	0.125	1.0	0.0958083832335
719914275771428866	5.29640104734e-06	9.21998893601e-05	0.000155535706814	0.00030534292507	0.0	1.0	0.0	0.916666666667	0.059880239521
4900376472	8.18534707316e-05	0.00048490312182	0.00158901099301	0.0035930604579	0.000446967326688	1.0	0.0	0.833333333333	0.688622754491
2412966416	0.000543603343859	0.00063515479337	0.0485034918221	0.0704785242143	0.000938631386046	0.8	0.0	0.583333333333	0.137724550898
174141832	0.000184892545653	0.00239036750193	0.0132278116035	0.123562103678	0.00227953336611	0.4	0.125	0.75	0.916167664671
64619482	0.000516399102116	0.00709939148073	0.035445768974	5.56914768996e-05	0.00601171054396	0.3	0.0	0.833333333333	0.425149700599
394974502	2.91302057604e-05	0.000805895329222	0.00198649113265	0.00383887111456	0.000178786930675	0.5	0.125	1.0	0.688622754491
2198704020	0.000130002571162	0.00176887195143	0.00702821290382	0.0135599144272	0.000312877128682	0.7	0.125	0.75	0.640718562874
18155773	0.00371879577174	0.00213425669815	0.0225708687988	0.000120984932575	0.0137889420283	0.2	0.125	1.0	0.868263473054
756335606607720450	0.000123502442604	0.00248598220201	0.0121099555586	0.0404358530206	0.000469315693023	1.0	0.25	0.5	0.850299401198
732808088810618880	4.57416454088e-06	0.000105859132228	0.00100325078723	0.000109462558044	2.23483663344e-05	1.0	0.0	0.916666666667	0.323353293413
22286451	4.40564268938e-05	0.00326114423478	0.00299065148541	0.00247731052415	0.000223483663344	0.3	0.125	0.666666666667	0.245508982036
96235518	0.00107998432265	0.00215474556245	0.257275159947	0.00496230263133	0.00290528762347	0.3	0.125	1.0	0.239520958084
3195714762	2.88894602582e-05	6.82962143408e-05	0.000628509786016	0.00789090615794	0.0	0.9	0.0	0.583333333333	0.221556886228
4112063532	1.56484576399e-05	0.000522466039707	0.000684902849305	0.000662536535529	6.70450990033e-05	0.9	0.0	0.916666666667	0.473053892216
125868025	5.34455014777e-05	0.00266696717001	0.00280055228819	0.00665417129162	0.000156438564341	0.4	0.0	0.25	0.694610778443
737109737054056448	2.02226221807e-05	0.000618080739785	0.000965049034678	0.00206442543679	0.0	1.0	0.125	1.0	0.251497005988
103153950	1.95003856743e-05	0.000850287868543	0.00434499456989	0.0203984437113	0.000245832029679	0.4	0.125	0.5	0.383233532934
742777527467380742	9.10017998134e-05	0.00108590980802	0.00023375834299	0.000266935009967	4.46967326688e-05	1.0	0.0	0.666666666667	0.40119760479
2976487163	9.509447335e-05	0.00653936252314	0.000879549874207	0.000460894981238	0.000268180396013	0.9	0.25	0.666666666667	0.832335329341
3123204560	8.90758357962e-06	0.000235621939476	0.00144166137603	0.0116721653998	0.0	0.9	0.125	1.0	0.802395209581
307445751	0.00068468020812	0.00225377507325	0.0849470541901	0.117053882464	0.00183256603942	0.5	0.125	0.75	0.568862275449
250492272	0.00298235528066	0.0033465145027	0.0594792191562	0.0441940675134	0.0130067492066	0.5	0.125	0.5	0.736526946108
237443755	0.000310561697776	0.00302210748458	0.0624407645444	0.083139693428	0.000893934653377	0.5	0.25	0.833333333333	0.712574850299
33655372	0.000102557583917	0.00216840480532	0.0406730421147	0.00282490215584	0.000335225495016	0.3	0.0	0.916666666667	0.197604790419
385759660	0.000133373008192	0.00189180513724	0.0222043138874	0.0157798919201	0.000156438564341	0.5	0.0	0.833333333333	0.11377245509
2869813893	7.46311056671e-06	0.000133177617965	0.000417490581449	1.15223745309e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.12787919583e-05	0.00323041093832	0.00332810029961	0.0071304294389	2.23483663344e-05	0.3	0.0	0.666666666667	0.341317365269
996399246	0.000130724807668	0.00233231571974	0.0221097190716	0.0226933166387	0.000223483663344	0.6	0.0	0.5	0.131736526946
15801372	0.000141558355265	0.00198059021588	0.0349145827004	0.0920407277532	0.000826889554374	0.2	0.125	0.75	0.48502994012
744682635188928512	6.09086120444e-05	0.00103127283655	0.0121008599033	0.0304824418216	0.00040227059402	1.0	0.125	0.416666666667	0.832335329341
3091636366	0.00012976182566	0.00232890090902	0.0157336646577	2.68855405722e-05	0.000245832029679	0.9	0.125	0.666666666667	0.0658682634731
321213484	0.000324284191398	0.00306991483462	0.107348743799	9.60197877579e-06	0.000826889554374	0.5	0.0	0.916666666667	0.251497005988
940237466	0.000186577764168	0.00860873781766	0.030531386378	0.0695509730645	0.000558709158361	0.6	0.0	0.916666666667	0.0419161676647
37214134	0.000515676865609	0.00346944768851	0.0468271625375	0.00319553853658	0.0021454431681	0.3	0.0	0.666666666667	0.946107784431
2585090000	1.08335475968e-05	0.000198059021588	0.000244673129433	0.000324546882622	0.0	0.8	0.0	0.916666666667	0.161676646707
861746341	1.25187661119e-05	0.000303918153817	0.000690360242527	9.60197877579e-06	6.70450990033e-05	0.6	0.125	0.916666666667	0.682634730539
3145741085	3.0093187769e-05	0.000580517821897	0.00439411110889	0.00624128620426	0.000849237920708	0.9	0.125	0.833333333333	0.808383233533
868252610	0.000126872879634	0.00162886471203	0.0134470168979	0.00170531143058	2.23483663344e-05	0.6	0.0	0.666666666667	0.239520958084
19780786	0.000273486890444	0.00622178512645	0.283763527513	3.84079151031e-06	0.00174317257408	0.3	0.25	0.416666666667	0.0239520958084
3556805776	0.000102316838415	0.00020830345374	0.00664073798509	0.029593298587	0.000134090198007	0.9	0.0	0.333333333333	0.880239520958
710823996032290816	4.16489718723e-05	0.000887850786431	0.00115423866636	0.00680780295203	6.70450990033e-05	1.0	0.125	0.75	0.497005988024
1534375489	7.34273781563e-05	0.000904924840016	0.0511148544786	0.0264380883612	0.000603405891029	0.7	0.25	0.916666666667	0.610778443114
262939560	0.000310320952274	0.00172789422282	0.0121408807869	0.00118680457669	0.00131855361373	0.5	0.125	0.583333333333	0.844311377246
360323271	6.11493575466e-05	0.00147861304048	0.00513631658702	0.0317210970837	0.000335225495016	0.5	0.0	0.5	0.383233532934
2204642713	0.000191633419713	0.00615690372283	0.0363480579866	0.0033702945503	0.000357573861351	0.7	0.0	0.333333333333	0.221556886228
1574318594	0.000149262211334	0.00411826172475	0.00760305832316	0.000460894981238	6.70450990033e-05	0.7	0.0	0.5	0.269461077844
4384693707	3.87600258464e-05	0.00157081292984	0.00319166546907	0.00463391495719	0.000625754257364	0.9	0.125	0.916666666667	0.479041916168
702559655461957632	3.85192803443e-05	0.000758087979183	0.000993245566323	0.0218003326125	6.70450990033e-05	1.0	0.0	0.75	0.0958083832335
266867158	0.000111705912998	0.00671010305899	0.00312253848827	0.0099054013051	0.000335225495016	0.5	0.125	0.833333333333	0.239520958084
484595690	0.00106626182903	0.0137548575682	0.0955753274891	0.0302942430376	0.00478255039557	0.6	0.0	0.75	0.826347305389
768806279309512705	1.68521851506e-06	0.000170740535852	0.000865906391153	1.72835617964e-05	2.23483663344e-05	1.0	0.125	0.666666666667	0.586826347305
162500440	7.89645247058e-05	0.00213084188743	0.00113149952794	0.00403283108583	2.23483663344e-05	0.4	0.0	0.666666666667	0.51497005988
3073503603	0.000106891002955	0.00434363923208	0.00746662349262	0.0212126915115	0.000603405891029	0.9	0.125	0.583333333333	0.610778443114
1575902725	0.00167294049445	0.000232207128759	0.0580148186417	0.0309759835307	0.00109506995039	0.7	0.0	0.5	0.221556886228
1199251308	0.00222376620338	0.00168691649422	0.0873419402488	0.192337236858	0.00127385688106	0.7	0.0	0.5	0.191616766467
48525928	0.000104242802432	0.00426509858559	0.00660435536362	0.00800612990325	0.000134090198007	0.3	0.25	0.75	0.832335329341
215698464	0.000582122624203	0.00939414428258	0.0371548426179	0.116306848515	0.00391096410852	0.4	0.125	0.333333333333	0.62874251497
2359225182	0.000405656171126	0.00459975003586	0.00891283269633	0.00918717329267	0.00040227059402	0.8	0.0	0.916666666667	0.838323353293
13854472	0.00118783830762	0.00380409913878	0.10180312272	0.0451677081613	0.00431323470254	0.2	0.25	0.416666666667	0.946107784431
4853512997	1.75744216571e-05	0.000273184857363	0.0130977437317	0.0300618751512	0.000178786930675	1.0	0.125	0.5	0.0
4505360352	1.73336761549e-05	0.000536125282576	0.00259044264916	0.00939649642998	0.000245832029679	0.9	0.125	0.666666666667	0.634730538922
706466308976734208	1.05928020947e-05	0.000112688753662	0.00173272234784	0.000409044295848	4.46967326688e-05	1.0	0.0	0.666666666667	0.209580838323
889022935	3.25006427905e-05	0.000792236086354	0.00587124554085	0.0144759432024	0.00020113529701	0.6	0.25	0.666666666667	0.592814371257
2804090827	8.18534707316e-06	0.000307332964534	0.00484161735306	0.00994572961596	0.000178786930675	0.8	0.0	0.833333333333	0.389221556886
2218957290	0.000276857327475	0.00141031682614	0.0289887632274	0.0214642633554	0.000514012425692	0.7	0.0	0.75	0.167664670659
305141481	0.000155762339892	0.00252354511989	0.00255224089661	0.000700944450632	0.000335225495016	0.5	0.125	0.416666666667	0.550898203593
2807496454	0.000290098330093	0.00620812588358	0.0350619323174	1.92039575516e-06	0.00138559871273	0.8	0.125	0.916666666667	0.197604790419
566871266	4.45379178981e-05	0.00169033130494	0.0571452739884	0.0994861020959	0.000692799356367	0.6	0.125	0.833333333333	0.958083832335
396787338	0.0010961142713	0.0171082016924	0.19856452367	0.194441990605	0.00594466544496	0.5	0.0	0.666666666667	0.502994011976
751804249084948480	1.97411311764e-05	0.00347627730995	0.000983240345417	0.0018800674443	0.000469315693023	1.0	0.125	0.583333333333	0.0
1633951202	0.000222930334993	0.00297430013454	0.030877021282	3.84079151031e-06	0.00109506995039	0.7	0.125	0.666666666667	0.916167664671
3059822856	0.000109057712475	0.000672717711257	0.00631147526073	0.00492581511198	8.93934653377e-05	0.9	0.25	0.75	0.479041916168
324191116	4.16489718723e-05	0.000881021164997	0.00467334772872	0.0060338834627	0.000178786930675	0.5	0.0	0.666666666667	0.0778443113772
2366569213	0.000309357970265	0.00151959076908	0.0449307183931	0.114148323687	0.000648102623698	0.8	0.0	0.583333333333	0.431137724551
3237611533	0.000108094730466	0.000764917600617	0.02142936405	0.0760303883424	0.000379922227685	0.9	0.125	1.0	0.0
93033299	0.000252301286255	0.000191229400154	0.00645518661556	0.0	0.00167612747508	0.3	0.125	0.916666666667	0.22754491018
2834652729	3.08154242754e-05	0.00112005791519	0.0122618530033	0.038895695625	4.46967326688e-05	0.8	0.0	0.833333333333	0.670658682635
2679693610	9.77426738736e-05	0.00191570881226	0.00659616927378	0.00916796933512	0.000379922227685	0.8	0.125	0.333333333333	0.0
33443030	0.00188335206333	0.00238012306978	0.0219505451026	0.0225838540806	0.00277119742547	0.3	0.25	1.0	0.305389221557
609212773	0.000137947172733	0.00503684580764	0.00377469697824	0.00167842589001	0.000178786930675	0.6	0.0	0.833333333333	0.916167664671
139881843	6.28345760616e-05	0.000560028957595	0.00343270033636	0.0014345356291	4.46967326688e-05	0.4	0.125	0.333333333333	0.11377245509
13050712	6.9816195624e-05	0.00106542094372	0.0136371160951	0.0010792624144	0.000424618960354	0.2	0.125	0.333333333333	0.437125748503
1593911304	0.000673846660523	0.0110674015339	0.0756649378858	0.0389456259146	0.000581057524695	0.7	0.125	0.75	0.353293413174
3105274249	1.68521851506e-06	4.09777286045e-05	0.000838619425045	1.53631660413e-05	2.23483663344e-05	0.9	0.0	0.75	0.365269461078
3099191	0.00118374563408	0.00324748499191	0.00671896062127	0.0014345356291	0.00254771376212	0.1	0.0	0.25	0.341317365269
766192139294367744	1.39632391248e-05	0.00057710301118	0.000161902665573	0.000288059363274	2.23483663344e-05	1.0	0.25	0.833333333333	0.808383233533
1194986731	7.67978151864e-05	0.000648814036238	0.0177337992734	0.0241989069107	0.000111741831672	0.7	0.0	0.416666666667	0.119760479042
4334014937	1.20372751076e-05	0.000641984414804	0.000459330596147	0.00188582863156	0.0	0.9	0.25	0.75	0.934131736527
581109471	0.000256634705294	0.00576761530108	0.00191463545523	0.000376397568011	0.000558709158361	0.6	0.125	0.666666666667	0.616766467066
